,data
5049,1952248.7149692413
5050,1416071.3095238095
5051,1897030.9732664996
5052,1186844.9991659957
5053,667606.5940252913
5054,896490.2907509158
5055,1019016.0988494589
5056,755529.2797287682
5057,2138140.476190476
5058,2526672.8571428573
5059,1411148.0735563454
5060,1316529.5386904762
5061,1084320.5676434892
5062,1664114.1704127258
5063,1273252.9487179485
5064,1341249.0811965812
5065,1159182.166167166
5066,2185425.0
5067,862754.2958730159
5068,965845.6947311556
5069,858758.9512683488
5070,931358.31518532
5071,845178.7447478991
5072,967211.654026997
5073,799831.3610602361
5074,1140019.9171758285
5075,685982.0997931124
5076,551060.1949557834
5077,1356639.7777777775
5078,742838.3257469655
5079,1204043.75
5080,717883.932821877
5081,799981.0303194184
5082,1499231.6666666665
5083,442286.1169214463
5084,855757.5387331967
5085,682139.0286754242
5086,693091.3817833354
5087,713899.4368580766
5088,519570.7094940129
5089,797537.4203289936
5090,886443.6701288488
5091,868813.7710818816
5092,719711.997647989
5093,699980.4422563475
5094,846158.8984445507
5095,642709.2674265833
5096,872701.4886304268
5097,1643862.4025974027
5098,1244129.1486651078
5099,652931.4143472913
5100,917499.7620397108
5101,750710.5357455671
5102,571156.175933436
5103,586853.4950040244
5104,2311362.5365079367
5105,827237.0375045066
5106,556584.0778907188
5107,442382.7726574501
5108,586853.4950040244
5109,721410.3529251192
5110,488795.9701255017
5111,339256.4847432618
5112,848072.3514285714
5113,1931331.4629120878
5114,1475241.9047619049
5115,1001574.614244451
5116,1861211.036904762
5117,1001583.957644449
5118,1011674.9111530362
5119,690212.8685350951
5120,642647.1478701072
5121,1387201.029734971
5122,1160924.603174603
5123,847608.2773541184
5124,488663.1901585494
5125,1655995.8552223062
5126,1234422.0315934066
5127,1160192.808788114
5128,802980.1588984493
5129,1384666.7915417915
5130,775769.7029407374
5131,786652.9166666667
5132,1167043.2652050045
5133,1661052.0192307695
5134,733218.3725084236
5135,865197.5162826948
5136,656405.9686868766
5137,372369.4160272186
5138,1029228.0143467644
5139,723139.4360902256
5140,1029770.9316770186
5141,1086556.875
5142,979777.2800865801
5143,1527228.0761746382
5144,1015129.4347368011
5145,749907.1469657102
5146,1776798.923160173
5147,1458634.7222222222
5148,1086167.054283436
5149,567814.6342000811
5150,1151817.380952381
5151,1303852.1651295563
5152,1124516.479076479
5153,1311141.6477272727
5154,1086776.8347891313
5155,2028247.445887446
5156,798504.7650546918
5157,575168.8944351631
5158,1577096.645021645
5159,1774005.0621118012
5160,719235.7865595708
5161,735280.9502394751
5162,1693397.6470588236
5163,592115.7237178794
5164,603157.3950398058
5165,593405.2000105593
5166,1171719.3939393938
5167,1051621.713192359
5168,765092.6775211218
5169,601902.5833438926
5170,875390.1502201504
5171,1632191.3852813854
5172,1912297.6486013986
5173,1487994.887562601
5174,998825.8730158729
5175,1918750.1347708895
5176,542769.4984320549
5177,1799700.2075361037
5178,1418058.2341277916
5179,1239806.005952381
5180,876898.1944444444
5181,1089648.0000481976
5182,2396295.075757576
5183,1746125.3029853064
5184,734600.1776228886
5185,567814.6342000811
5186,707908.1395172473
5187,1211597.6709042497
5188,2422819.318181818
5189,1301176.340811966
5190,534585.0546094858
5191,1405872.5884942082
5192,521846.68755431875
5193,1383213.6371319792
5194,707841.7277782331
5195,1674310.5555555555
5196,640500.0772148203
5197,3063610.0
5198,763082.3346490467
5199,1372994.7587049399
5200,1571768.6904761905
5201,2113096.666666667
5202,3134297.0833333335
5203,936115.2745161003
5204,1385236.8108974358
5205,896778.9711976912
5206,1149075.204704799
5207,593405.2000105593
5208,593405.2000105593
5209,1001771.6641757643
5210,998932.1931723248
5211,1179650.9027777778
5212,1282891.9901394902
5213,884433.6131227857
5214,1019194.7258856371
5215,1084445.887501799
5216,567814.6342000811
5217,713549.0674032337
5218,559925.6196240737
5219,530363.0309225844
5220,758736.6835113146
5221,1092296.9145830015
5222,1121021.9444444445
5223,1894359.1666666667
5224,769761.8449498558
5225,1055231.6924798712
5226,921006.7650103519
5227,1158072.8293822545
5228,1243687.2416205797
5229,1005609.1235777105
5230,2905116.6666666665
5231,679999.7029660954
5232,926480.5748907535
5233,838236.2877757188
5234,886443.6701288488
5235,853496.9365220837
5236,1215316.7844342038
5237,2159428.571428572
5238,567814.6342000811
5239,597367.738382274
5240,656921.5845361203
5241,721410.3529251192
5242,924653.1248777641
5243,802807.0165945165
5244,879016.545391256
5245,454362.6063791461
5246,1025141.6752959857
5247,782892.8082886041
5248,649100.5636048986
5249,883710.3233608499
5250,861209.43885013
5251,442286.1169214463
5252,751988.239244699
5253,819136.5869956601
5254,1290369.7930283225
5255,1445934.858776999
5256,1757589.7273809523
5257,769105.6679823799
5258,723957.8096897348
5259,362271.2871190897
5260,638493.2575885257
5261,725148.1825104303
5262,701811.6843500581
5263,713549.0674032337
5264,661094.1573689054
5265,2497454.4015873014
5266,2804848.896103896
5267,1573516.3675213675
5268,2101199.4733044733
5269,593405.2000105593
5270,342847.07589264534
5271,593405.2000105593
5272,658737.2243248869
5273,941763.4837035578
5274,607118.8080472442
5275,682388.4697550461
5276,694234.885891097
5277,1165568.7603064578
5278,675418.0935790848
5279,688077.8006514532
5280,570033.0190797444
5281,570033.0190797444
5282,1115437.261904762
5283,546936.5735015131
5284,897215.2890727014
5285,1149988.5536714685
5286,1614580.6492330134
5287,668221.7214714695
5288,652010.8062515485
5289,385932.10833491094
5290,762312.5163293835
5291,2259345.666666667
5292,896778.9711976912
5293,914157.9361206668
5294,1538015.2083333333
5295,570607.94726999
5296,570607.94726999
5297,581346.5845361202
5298,661883.4207908105
5299,1779359.7975553856
5300,1040533.0981996726
5301,442286.1169214463
5302,637950.1527280256
5303,436076.83229848614
5304,579780.5167755887
5305,556584.0778907188
5306,442382.7726574501
5307,661094.1573689054
5308,1432056.4030248576
5309,2173082.53968254
5310,587140.5692591161
5311,533136.066017316
5312,929456.9733436853
5313,931906.0209627328
5314,745500.3272033872
5315,656405.9686868766
5316,1159806.8036515797
5317,1605767.3107778619
5318,892683.4528887847
5319,700862.9576616549
5320,690692.8685350951
5321,952119.0277777778
5322,1022331.8565058131
5323,844225.4627002288
5324,882517.8044140032
5325,1432056.6385813262
5326,1336810.5627705627
5327,1272065.9055527807
5328,1999713.3333333333
5329,1252116.6666666667
5330,1371805.8740262093
5331,1020606.7937594422
5332,779753.5440677077
5333,739816.3561753908
5334,474893.67846921075
5335,965431.5414407762
5336,716785.9544667139
5337,707943.512464547
5338,1014486.1236433818
5339,1027569.8643822394
5340,996862.2348018227
5341,922765.453627778
5342,1255319.1505755843
5343,674251.3024462541
5344,721525.7786329683
5345,609034.9212938899
5346,790005.4200419086
5347,832345.2747406948
5348,393633.5103877216
5349,1061135.21736291
5350,527656.5329965849
5351,780247.0399120636
5352,635744.4566415504
5353,992943.3258132044
5354,852412.9612459032
5355,823339.8662153889
5356,2610517.7118171686
5357,444171.40331283526
5358,578554.7988477685
5359,936056.214931716
5360,462700.7445915566
5361,709179.3312636982
5362,804801.2621353411
5363,758179.3668709339
5364,614727.7718148318
5365,2060308.75
5366,1868801.958041958
5367,1308237.9718419476
5368,682334.0131381361
5369,648505.5186305782
5370,1266228.726851852
5371,570033.0190797444
5372,686937.1845030615
5373,736160.1810317055
5374,707841.7277782331
5375,580060.9494615744
5376,781890.9873342051
5377,583106.3413166644
5378,788735.3317529354
5379,1072798.4415805435
5380,693843.385314998
5381,528048.4641244756
5382,681610.393207283
5383,738852.9319484878
5384,784908.2219923899
5385,543012.2128211462
5386,544151.1851588257
5387,2334206.25
5388,2361356.2499999995
5389,579780.5167755887
5390,898788.182182792
5391,1575637.5200228833
5392,966831.4285714288
5393,732372.2422148285
5394,768205.7503170036
5395,613776.1988845577
5396,1927968.671679198
5397,559925.6196240737
5398,566610.2805908358
5399,1377490.9904761903
5400,871932.0178497974
5401,1248402.2537878787
5402,873230.9018209821
5403,372369.4160272186
5404,636969.4039000703
5405,619857.5206138397
5406,1321224.0512000392
5407,1107627.3124098126
5408,650976.0206329639
5409,551174.5437393093
5410,342847.07589264534
5411,542769.4984320549
5412,1263818.0365079364
5413,541971.4341316941
5414,741510.116774753
5415,955056.5277777778
5416,789939.7105818259
5417,799676.5462454213
5418,694401.6409542889
5419,353337.35886913596
5420,1784103.1746031747
5421,1316023.4285714286
5422,1395140.5476190476
5423,1680448.5777151908
5424,1530763.373015873
5425,924008.9583333334
5426,592115.7237178794
5427,621689.8182926595
5428,913870.4198141003
5429,1459056.612260289
5430,1476549.6011904762
5431,1148023.7342644092
5432,736632.5594201375
5433,1187268.6912225706
5434,2703685.0
5435,557113.8062554037
5436,430224.7481013598
5437,570607.94726999
5438,452121.79664172773
5439,1093620.7215007215
5440,706776.3358901223
5441,881667.5084175083
5442,642647.1478701072
5443,385932.10833491094
5444,734797.2190252913
5445,910282.0016339868
5446,699980.4422563475
5447,431891.54400547605
5448,342847.07589264534
5449,593405.2000105593
5450,1330981.7045454546
5451,713549.0674032337
5452,418503.99866142316
5453,640143.4531548201
5454,780949.9516099136
5455,783460.534302159
5456,684414.1603433364
5457,659507.776964344
5458,642709.2674265833
5459,738107.9303931717
5460,355126.93520000466
5461,601902.5833438926
5462,1961807.2486772486
5463,1651304.8107778619
5464,1483283.5496082862
5465,1143350.7272939384
5466,650310.8328131099
5467,762592.6210227048
5468,681309.7135607143
5469,971041.2091485398
5470,656293.7191529904
5471,362271.2871190897
5472,1472454.9544205794
5473,613234.0845361203
5474,594421.5092000811
5475,567814.6342000811
5476,735891.8746709332
5477,530131.2357661495
5478,1197389.9579831935
5479,668221.7214714695
5480,556584.0778907188
5481,549439.7619047619
5482,556584.0778907188
5483,674612.9406790165
5484,977913.2574551699
5485,736927.8430782873
5486,707841.7277782331
5487,824110.6409305265
5488,707841.7277782331
5489,810542.0157836403
5490,581346.5845361202
5491,567814.6342000811
5492,1056513.373015873
5493,1297896.3754436676
5494,1233332.2570762571
5495,896778.9711976912
5496,897215.2890727014
5497,1508333.4714627478
5498,1934882.1307142857
5499,687772.084347299
5500,759792.18661312
5501,1165731.9075542116
5502,1148816.746031746
5503,831225.1245293199
5504,974855.2083333333
5505,355126.93520000466
5506,1806602.318956044
5507,1055631.3431567154
5508,765683.6714045003
5509,642922.2015032069
5510,1666221.7857142857
5511,593792.0154527251
5512,1236683.611111111
5513,901857.5694444444
5514,748039.7680000094
5515,2584033.333333333
5516,1211858.6111111112
5517,1273950.0562770562
5518,567814.6342000811
5519,721410.3529251192
5520,530801.2658033752
5521,721410.3529251192
5522,578554.7988477685
5523,661183.1351657715
5524,2718933.333333333
5525,862908.6973462146
5526,706497.256246774
5527,771316.8223851875
5528,582134.1231013598
5529,430224.7481013598
5530,849303.4256915338
5531,612684.1721212633
5532,612684.1721212633
5533,686955.0760038465
5534,594398.4811087085
5535,592115.7237178794
5536,1453891.8137254904
5537,1203313.9655910537
5538,815797.7425744545
5539,570607.94726999
5540,570607.94726999
5541,570607.94726999
5542,339774.66656144365
5543,648505.5186305782
5544,570033.0190797444
5545,780168.214185288
5546,690679.8207712333
5547,1107044.3749999998
5548,701615.6766956162
5549,580060.9494615744
5550,597061.9806859603
5551,596195.1562969282
5552,559377.3909606277
5553,393633.5103877216
5554,1006019.7930990576
5555,1081168.6760004049
5556,1227328.0882040665
5557,546936.5735015131
5558,546936.5735015131
5559,1157653.9285714286
5560,630921.5217560253
5561,1468916.686554622
5562,1604534.6183473389
5563,2942642.380952381
5564,1572640.0570768935
5565,1191638.6353322521
5566,1697463.282389937
5567,1302536.371839926
5568,1185338.831796223
5569,819136.5869956601
5570,2849000.514285714
5571,1842479.5562770565
5572,1711038.2692307692
5573,829868.4921611346
5574,668221.7214714695
5575,1184854.219306641
5576,1246745.4624387056
5577,2038883.40964591
5578,693843.385314998
5579,707841.7277782331
5580,412508.22343728447
5581,757633.3458610196
5582,1427325.7275333363
5583,2263268.75
5584,790978.1066972244
5585,734797.2190252913
5586,2234606.9964349377
5587,1350396.4049365078
5588,1452822.1453529003
5589,1066417.1353370142
5590,1392913.4661835749
5591,846932.2529682133
5592,575168.8944351631
5593,685982.0997931124
5594,757633.3458610196
5595,685982.0997931124
5596,717132.7541618273
5597,894495.3101650957
5598,973691.547061634
5599,1627345.751633987
5600,608508.2370996496
5601,697912.7789757231
5602,776421.7751135326
5603,1334689.2261904762
5604,966352.6929681465
5605,735250.8118691422
5606,758944.0477069918
5607,1998235.5158730156
5608,578554.7988477685
5609,1651864.3926725448
5610,1502643.0595874712
5611,1400591.1349011348
5612,385932.10833491094
5613,1334861.0377585378
5614,1220468.953939927
5615,441550.6334580695
5616,549495.5595756734
5617,717132.7541618273
5618,556584.0778907188
5619,2052680.238095238
5620,342847.07589264534
5621,1980298.3057142857
5622,650976.0206329639
5623,1391731.7045454546
5624,455207.8679889763
5625,619245.1304228985
5626,567814.6342000811
5627,700717.0894274369
5628,1035192.8574220065
5629,387721.68466577964
5630,1219218.5058079648
5631,1433937.8720402406
5632,1436020.2045978445
5633,924074.2594149243
5634,342847.07589264534
5635,894496.7901935021
5636,518897.11994788406
5637,1273279.6790726816
5638,675418.0935790848
5639,1881685.345
5640,868813.7710818816
5641,656592.799902842
5642,1033894.0811965812
5643,1711862.181122449
5644,993200.9049344374
5645,627012.3339420289
5646,830493.1054351566
5647,947706.3121587187
5648,442382.7726574501
5649,551645.862887113
5650,736954.8918101368
5651,674066.8746709332
5652,3374616.6666666665
5653,1873731.834293158
5654,1851360.0
5655,2315948.4663865548
5656,1993013.3333333335
5657,741455.7375653507
5658,1138128.5641306331
5659,1243191.3725490198
5660,549439.7619047619
5661,1198271.615346682
5662,693843.385314998
5663,1371321.4262820513
5664,1281771.8514698185
5665,843868.2427988679
5666,2583400.560714286
5667,1063643.8836976034
5668,821456.4242643112
5669,549734.3092170879
5670,387721.68466577964
5671,674201.1380282892
5672,329676.5376533147
5673,329676.5376533147
5674,683244.4212497997
5675,546936.5735015131
5676,722997.8745254214
5677,2418859.8232323234
5678,1130313.078125656
5679,385759.05983827106
5680,3068773.8095238097
5681,590618.0419136214
5682,1019113.8421879888
5683,734379.3031664087
5684,668767.4466076652
5685,698541.1062931188
5686,964371.88914305
5687,859214.8521315639
5688,1154505.0603898508
5689,878125.4822857237
5690,2387542.0
5691,693843.385314998
5692,738014.2706969827
5693,393633.5103877216
5694,569929.6079754669
5695,2412205.6593406596
5696,1389311.4285714286
5697,1355579.5464561987
5698,725186.0409161273
5699,780098.8105285078
5700,1969075.064102564
5701,920046.0918003566
5702,914587.758467023
5703,1104581.3015838051
5704,1216190.6798245613
5705,1364863.8881739606
5706,570607.94726999
5707,1289590.4755538579
5708,2016268.2902298854
5709,1229903.0339105339
5710,793377.6213818861
5711,546936.5735015131
5712,1021259.9227389789
5713,1338111.0416666665
5714,1380952.7083333333
5715,944544.7930990576
5716,1287641.3247863248
5717,604292.5882831436
5718,1125633.9705882352
5719,672239.6786140746
5720,735360.9841399449
5721,1229332.8138528138
5722,482303.2946407826
5723,1106178.4878069027
5724,1407062.4613617377
5725,818103.5994707148
5726,819912.5798834115
5727,1841965.7738095238
5728,1585185.2443818576
5729,1035357.5039246466
5730,1428356.022838681
5731,1585185.2443818576
5732,2209646.428571428
5733,2455230.9523809524
5734,397629.99863558484
5735,581346.5845361202
5736,749772.060339134
5737,443868.68365111976
5738,1347300.2694465895
5739,673865.7885360572
5740,339774.66656144365
5741,888796.6700735644
5742,611300.9985189133
5743,1508939.6304675718
5744,593405.2000105593
5745,679488.8743399502
5746,853381.2840469364
5747,377964.92308613425
5748,948211.0716581714
5749,1087031.4608325441
5750,353337.35886913596
5751,417847.04135620693
5752,1128317.7479163348
5753,621392.4804430942
5754,810644.1822001835
5755,934276.9280409133
5756,1150915.3240740742
5757,872846.5896263752
5758,1384739.8277151908
5759,1189064.071085556
5760,999872.488357462
5761,901857.5694444444
5762,570607.94726999
5763,570607.94726999
5764,824110.6409305265
5765,707841.7277782331
5766,442286.1169214463
5767,1029115.8642251746
5768,1416071.3095238095
5769,1086556.875
5770,426228.25985349657
5771,441550.6334580695
5772,786199.0078801757
5773,1070570.6457431458
5774,882178.9489001989
5775,690692.8685350951
5776,958670.6135978836
5777,560243.0527253336
5778,573336.5780032498
5779,898365.1492825778
5780,1776410.0
5781,478861.13201310456
5782,761823.0060636473
5783,832781.0770477495
5784,1698716.6666666667
5785,1209264.4881135426
5786,586745.3275606217
5787,607118.8080472442
5788,623058.4805095489
5789,546936.5735015131
5790,786548.1913829122
5791,750710.5357455671
5792,749019.4858061331
5793,932438.8413669665
5794,784636.9758395321
5795,580870.4484645622
5796,1039907.8615828616
5797,857415.7061904762
5798,895755.2311501972
5799,570029.6440836942
5800,674066.8746709332
5801,442286.1169214463
5802,581346.5845361202
5803,681891.6251295693
5804,797029.159449045
5805,594025.1405652965
5806,608626.9643044774
5807,442382.7726574501
5808,681891.6251295693
5809,597367.738382274
5810,727573.2831698746
5811,663237.4631217209
5812,1222276.891503268
5813,960817.5784112528
5814,2496221.875
5815,1552132.8733766235
5816,1189348.1944444445
5817,886746.5840399095
5818,667606.5940252913
5819,1088718.3552545588
5820,589413.518224871
5821,1331091.7559523808
5822,1591379.657936508
5823,1424732.963137566
5824,843338.6850649351
5825,861395.6378643578
5826,971855.9526206754
5827,918721.13807397
5828,944544.7930990576
5829,1006019.7930990576
5830,1006019.7930990576
5831,559777.8078204656
5832,723957.8096897348
5833,509447.4904079015
5834,854275.7786329683
5835,452121.79664172773
5836,695831.3899964559
5837,867207.5361142481
5838,1001574.614244451
5839,690212.8685350951
5840,597367.738382274
5841,674612.9406790165
5842,892341.7958730159
5843,862754.2958730159
5844,2127100.5952380956
5845,488795.9701255017
5846,581162.2035023596
5847,565352.1148162277
5848,730269.0704038355
5849,795456.4860957828
5850,543115.9565375494
5851,698948.5264345404
5852,783308.6798754373
5853,1005075.5764411029
5854,482303.2946407826
5855,1546556.4943818576
5856,1353512.4305555555
5857,705012.7247790112
5858,1223431.1904761905
5859,500434.4721635451
5860,546936.5735015131
5861,541181.5305908358
5862,837280.1186790506
5863,717132.7541618273
5864,1378015.2083333333
5865,1961620.8333333333
5866,693843.385314998
5867,865832.6504719781
5868,1011399.0370095285
5869,1023239.0212805768
5870,1158141.9634962738
5871,546936.5735015131
5872,780911.3945370812
5873,1030774.9927849928
5874,566610.2805908358
5875,559777.8078204656
5876,920494.4179475283
5877,898802.9081660177
5878,1411882.5000000002
5879,1234255.2676751362
5880,1028946.3724853577
5881,685525.9177104171
5882,815887.9278687596
5883,2965633.3333333335
5884,2224054.7619047617
5885,1515993.3333333333
5886,1082940.8552232082
5887,746181.4830348014
5888,642613.7751985291
5889,1301518.5451661805
5890,1495614.6653346652
5891,626522.0885718785
5892,519570.7094940129
5893,1128764.0815631808
5894,1008663.1901531322
5895,1646416.8280474886
5896,385932.10833491094
5897,721410.3529251192
5898,551174.5437393093
5899,880611.1853202719
5900,719632.6240039526
5901,706299.7670618116
5902,933149.9826328177
5903,978689.7108400371
5904,1008182.8000086311
5905,785571.6190947589
5906,597367.738382274
5907,559377.3909606277
5908,559925.6196240737
5909,685982.0997931124
5910,734797.2190252913
5911,974207.5694444444
5912,722506.6262840139
5913,1515713.5873015872
5914,832432.4631972488
5915,1260567.80430622
5916,605917.316017316
5917,426228.25985349657
5918,724025.5423538467
5919,1782136.9109614152
5920,1903463.3333333333
5921,882801.8012181617
5922,1333845.580150654
5923,937099.887955182
5924,1760402.3809523813
5925,633721.777704431
5926,872605.3145437312
5927,1268439.861111111
5928,1088309.7268270946
5929,944559.3434516474
5930,745953.967170641
5931,593405.2000105593
5932,823879.179466734
5933,1358665.2083333333
5934,745708.3791111205
5935,455207.8679889763
5936,651592.2487276567
5937,450504.3226346889
5938,721410.3529251192
5939,599282.4169401748
5940,1576578.8389871
5941,1187759.0656565656
5942,1546736.3554929686
5943,2068640.9523809522
5944,709179.3312636982
5945,546936.5735015131
5946,1089187.261904762
5947,551174.5437393093
5948,747207.6425363441
5949,1345945.606060606
5950,556584.0778907188
5951,723374.5384689684
5952,718562.408568443
5953,640500.0772148203
5954,442382.7726574501
5955,570607.94726999
5956,718420.2247790112
5957,790141.0074256421
5958,933333.2171546646
5959,569091.2396551634
5960,706424.7028762636
5961,581346.5845361202
5962,592696.4197009554
5963,567814.6342000811
5964,1443091.9110485245
5965,1143445.496031746
5966,362271.2871190897
5967,870830.1578433744
5968,732322.643059969
5969,695147.1692234556
5970,718420.2247790112
5971,721902.1291111205
5972,1101266.8418505613
5973,942718.0109277435
5974,1221264.408627087
5975,548765.9265892622
5976,698846.2909949883
5977,580069.5011960007
5978,1280081.2468434344
5979,1120522.4853535355
5980,931360.5196825396
5981,488663.1901585494
5982,493366.7355128367
5983,454362.6063791461
5984,339774.66656144365
5985,339774.66656144365
5986,372369.4160272186
5987,946538.3847094144
5988,400920.1619715634
5989,626817.1978813127
5990,1106487.997420562
5991,587052.1821811019
5992,1104958.627899878
5993,1032985.5536251189
5994,1342272.1001221002
5995,1234155.604392218
5996,1159188.6593888567
5997,1037865.2083333333
5998,1112315.2083333333
5999,571156.175933436
6000,393633.5103877216
6001,747797.6267347578
6002,760032.5168446477
6003,667606.5940252913
6004,472139.3736355848
6005,1160730.2207902141
6006,685046.9414128184
6007,581346.5845361202
6008,863229.4073655105
6009,592115.7237178794
6010,785873.3575480471
6011,1006019.7930990576
6012,570033.0190797444
6013,570033.0190797444
6014,621392.4804430942
6015,603497.6310390437
6016,915755.0858046534
6017,541971.4341316941
6018,1167032.8049535605
6019,696409.239476402
6020,570607.94726999
6021,567814.6342000811
6022,1114157.806267806
6023,716785.9544667139
6024,783336.2669819696
6025,1270157.384533373
6026,718214.690590977
6027,680843.9211921634
6028,619857.5206138397
6029,580060.9494615744
6030,1006019.7930990576
6031,546936.5735015131
6032,944544.7930990576
6033,580060.9494615744
6034,944544.7930990576
6035,867680.0830622496
6036,1420245.4695562436
6037,756147.8182643915
6038,867265.2099512566
6039,1192611.111111111
6040,703499.493851778
6041,632568.3871556118
6042,592115.7237178794
6043,602938.9092017503
6044,1612140.2781493869
6045,2868033.333333333
6046,1920523.1232557767
6047,803247.7425744545
6048,1298609.8039090147
6049,1218061.6149267398
6050,734797.2190252913
6051,758154.4204687525
6052,593405.2000105593
6053,998825.8730158729
6054,772043.3869645488
6055,749772.060339134
6056,442382.7726574501
6057,565709.1675550097
6058,675263.7280900376
6059,534585.0546094858
6060,534585.0546094858
6061,571857.3942082144
6062,984109.7059710004
6063,822536.3173330292
6064,592115.7237178794
6065,2000166.0623211034
6066,2346792.5595238092
6067,593405.2000105593
6068,840805.1592147348
6069,886431.6491596637
6070,693052.1542493809
6071,1291758.1948158052
6072,2304539.583333333
6073,1719324.7363581911
6074,534585.0546094858
6075,1067856.3137573663
6076,799831.3610602361
6077,966721.4126376736
6078,758467.6237854527
6079,685982.0997931124
6080,707841.7277782331
6081,559925.6196240737
6082,856958.4625396825
6083,1354560.5258898023
6084,1135832.932982358
6085,690692.8685350951
6086,683170.8369635481
6087,976093.1196936207
6088,824628.8809665281
6089,986164.1750841752
6090,1132714.9871794872
6091,625992.0743931187
6092,593405.2000105593
6093,690692.8685350951
6094,734797.2190252913
6095,707841.7277782331
6096,571156.175933436
6097,570607.94726999
6098,624153.4207908105
6099,1585815.6126029768
6100,1497503.2343085976
6101,1107044.3749999998
6102,474867.5322751212
6103,1002629.0277777778
6104,667606.5940252913
6105,1366215.5495169084
6106,552556.2304660801
6107,745953.967170641
6108,648453.2317831974
6109,600070.442209551
6110,799981.0303194184
6111,886443.6701288488
6112,762246.8654737916
6113,930054.701834263
6114,919246.8803574942
6115,1191817.3224173891
6116,1209700.8333333335
6117,661849.4684321987
6118,546936.5735015131
6119,1758270.2899744504
6120,722961.0119322541
6121,870304.1846128603
6122,1533956.488813629
6123,3615637.719298246
6124,690212.8685350951
6125,597367.738382274
6126,488795.9701255017
6127,570607.94726999
6128,570607.94726999
6129,735891.8746709332
6130,1138670.2124183006
6131,519570.7094940129
6132,685046.9414128184
6133,771638.602696828
6134,740783.0296310838
6135,442382.7726574501
6136,567814.6342000811
6137,609862.3217156074
6138,1334333.3010255366
6139,1464778.0146520147
6140,1258996.684846586
6141,880473.171936759
6142,1001574.614244451
6143,592392.1821536052
6144,737709.4053470477
6145,870830.1578433744
6146,508928.4512595705
6147,722303.5826616549
6148,1396782.3704761905
6149,871866.8801035921
6150,417847.04135620693
6151,924370.0686035061
6152,830406.2100114302
6153,784242.2345438983
6154,1006019.7930990576
6155,1002590.6092694992
6156,943071.3309544828
6157,452121.79664172773
6158,385759.05983827106
6159,2150979.3665158367
6160,578554.7988477685
6161,561565.6357271334
6162,559377.3909606277
6163,1331889.2761746382
6164,1492536.548901911
6165,1062289.0277777778
6166,862754.2958730159
6167,841675.9952476469
6168,832523.2082625715
6169,613187.6357868876
6170,573336.5780032498
6171,642465.5986284715
6172,450504.3226346889
6173,696638.7325675858
6174,556584.0778907188
6175,628102.4814107914
6176,667274.3723665281
6177,556413.3141813376
6178,648220.4859071437
6179,1156195.4482750364
6180,1709802.8333333335
6181,452121.79664172773
6182,909160.5715635202
6183,552763.7555602655
6184,417847.04135620693
6185,1175066.5972222222
6186,944544.7930990576
6187,850177.6213818861
6188,546936.5735015131
6189,783460.534302159
6190,716934.4414128184
6191,717132.7541618273
6192,1380157.5939849622
6193,369972.6891719004
6194,561159.4945472365
6195,2958542.3529411764
